날짜,기사 제목,매체 이름,링크
2026.01.07,"안호영 의원 ""용인 반도체 삼성전자 이전, 전북 지금 나서야""",뉴시스,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBZMDdQYnFiN0FzUXgzWENXMkJfX0pmWkhseERHUVdVVDJtcjFSelJCNkdkNWI0RGp1ZTUzallHRENkQ2hHMzVfd3FhNmc2M1dTQkxZSVhqNllianZERWVYc9IBeEFVX3lxTFBXNEdvcnp5OHJzSV9TZnQ3cldVVVpwc2I4U0tLTTVySXg3YUpvRi1wNHhkNXVzTWI1TzZ3UUNqYWFYSjVYaEtMOVBLZTNoMWpZYm9YQWNacC11X0hRX3NJeDNEclZub2FLOEZlUUJvdTNWLTUtYVRwTQ?oc=5
2026.01.07,올해 메모리반도체 85% 성장… 삼성·SK 슈퍼사이클 질주 계속된다,포인트데일리,https://news.google.com/rss/articles/CBMicEFVX3lxTE9neGVCSDB5N3NRVDJwRjV3MEV2dm1vc0FPM2J4WkFNSXhoZTlaTklyWEFvMEJTQXk3LTU0dXVvSFFJaUlvSmN2QWd0T1JQbmxMQVZiSnIwUWhmLUNFZm04WlROM0w1LVZCMDhQRG8tQ07SAXRBVV95cUxPd2FQUlAzUzg3NVFSc3Myd0FZWHZtdVZ4eXVIRnh3aGtrblhRNHdfcWpJU25pQ2pNdmQwWHBRNS13dGhRQXdHalpyQjZsdXlFM2lTcVhkSFNXNXo5d2ppS19wa3dTRDZ4OHlENnltSGsxSHNwMA?oc=5
2026.01.07,"프라이빗 전시관에 들른 엔비디아, 삼성전자 'HBM4' 공급 속도내나 [CES 2026]",v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTE5XeWx1YWV3dlQ4cmIxTkRZZDZmV0FRbS1BdlZqbV9Ucy1KNjVFa2QzOURYbWgyVkpIa1VuQnZUSWVOT2dhRVE?oc=5
2026.01.07,"[단독] 엔비디아, CES 삼성전자 프라이빗관 1시간 둘러본 이유는 [CES 2026]",파이낸셜뉴스,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5jWEhFSENIbDlpMmxNb3NmajZHMUlvYjJSWjJHUjVDeUhuTFpzQ0ZkQ0pvM1ZaazlDbmZnZGEwYVR2ajQzOWJjcnhDM1B1RVI3aTM4VWxvM3luQdIBXkFVX3lxTE92d0tLUlY3SkZHUThuQS1ub0hDdGk4MGJlMXhVRU9Ba0h1bldRRXN5dGJaeXBXWEhrclU1ckdieHhIY2pMdHctRC0xZUF4Q2dVWHR3X0RHZ3RTX3g0d3c?oc=5
2026.01.07,"[단독] 삼성전자, '양자 해킹' 원천 봉쇄…탈레스 손잡고 차세대 보안 반도체 출격",더구루,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBRUDY3TndZZTdWXzZzYW1iYXBCa0pjOG1LcUFQOHZaMEpvclNQZ3FJby00b3dZTkJ1bmN5M1Jpb0FRRUdzM3RwTmFxZXd4NUV6bWNNMENGTzRSSXRoMEVlS1BR?oc=5
2026.01.07,"엔비디아, 삼성전자와 비공개 회동 … HBM4 협력 '청신호'",뉴데일리 경제,https://news.google.com/rss/articles/CBMie0FVX3lxTE1Gd2FHMF9JNmtuRG5LS3lQbElQY0FDV2M2VzA4djVZdlgySjRlSGF3cWkzSURDV0d0aWpWMDZNbTF5aEFLZHh4TTBUS3BQTFhIRF9rRnRKd19IRU1SZml3UWhPN2NiUmt5ZmNRTXp6c2hIMjNlNkFPenJRRQ?oc=5
2026.01.07,거세진 ‘용인 반도체 산단 이전’ 요구…산업계 “비현실적” 난색,경향신문,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5yNWR3MFh3dTZ4YnRTcjFON3daU3FKQldZejFNQUhlN2V4TUppZy1zVnpGZGxTU3BWX2hTLXI2Q3VBWm92cG5kUmdyUWl4cUtRMlVHNUE2b1B2QdIBX0FVX3lxTFBndDBQbXh6WVB0b3M0VTd2XzRFaHhCNEptQXVVWXp3SlpkVmk3Sm8xRk5oR0U4bWJEM0Q4Q1VIdVdnajM3ZmVSbWpxNEIwVVAxcUlaYkZ4ODRWMXRhTDlr?oc=5
2026.01.07,[CES 2026] 막오른 로봇시대…'두뇌' 맡을 반도체 각축전,연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1DV2c4RjhWNkpGNlZtMEZUUDJ1SnpHd1FKMnVjaWFrQUYzYUhobmtqd0FhNFY5R2ZvYTM4dEZDUl81bUtBejFGUndxMm5kd1A1eGtlSm5oTjMwS3fSAWBBVV95cUxPSWQ0dGRSRFVIdEpIcGlCbWVMQ2l3TGd2ZHlDckpibzQwcUN6YnEtUWRTNWJZSG5HVnZVQTRndzFvTkdRTlV2U3VZS0t1ZmhkRU5zbmlScWFoS0RHU0tuUjg?oc=5
2026.01.07,"[CES 2026] 삼성, 반도체 가격 인상 가능성 시사...전 제품 가격 조정 불가피할 수도",아주경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBjamNvXzBjN3dHa21TdEhmN3l6dm5SSFNrYU1ndzh2S3dFTmpuY180SHJwazZXaWloSUdVVlBBM1FIY3hVSjJOLVpNVmRnTThJT2tzUnEyVE1Pd9IBWEFVX3lxTE1mQ3Y3MlVNR2VjTHFubVg4X0dqZVpJWkVlQWRXUnJTUV8ya2Q4d0RmTS1yRExSYjhKZ1RyTzBiWHNrTDZrNm1mNVZhT0VST2M0OEdQaDdIV2M?oc=5
2026.01.07,"[특징주] 삼성전자 ‘14만전자’·SK하이닉스 ‘75만닉스’, 사상 최고치",이투데이,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9WdnFXUmtBNTF1ZFJTZE5UWS11T0pJQmpDQk1oM2RkTG9xN2E2ZlZ2LU5EMEFvOXlCZld6VTJtR2RoeUJYS29UWFFzeXBlNGE2ZHdBaw?oc=5
2026.01.07,"안호영, 용인 반도체 삼성전자 전북 이전 “전북도민이 나서야 ”",인디포커스,https://news.google.com/rss/articles/CBMiQ0FVX3lxTFB1aVkzSy03UUZ6ME1UVk1yZnZCS01lN3J0ZnB4TDk1RExPN3E5RmxSWnU2X3ltSlNoTHhhblNHN0c4dkU?oc=5
2026.01.07,"'용인 삼성전자 전북 이전' 두고 여당 내 시각차‥""결정은 기업 몫""",v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9ESzRtNEdRY1lwd2FDWE5RZEpuX2l6emNENUZzMlR2anIzLXNiaE9qd3hxNEFidnV0dHVtQTZ2Nm1lMkNJUEJYVVBUNGlFTFU?oc=5
2026.01.07,반도체 재고 바닥 찍었다...공급난 심화,디지털투데이,https://news.google.com/rss/articles/CBMic0FVX3lxTE9iNGlEVE8zU0xhQXJBaC1aTWlvRnNIT2RRdklMYVk0ZER4ck1kNkU0UEhaVWd2WjNyZDlONzk2U3lUdTJ5ZHNrdUs2QUlLZWFvUnIxcXdtUWRQcjZRRS1LaUhNVjRmTldKMWxVdnFNY196eUE?oc=5
2026.01.07,"‘14만전자’, 실적 발표 앞두고 기대감↑…4분기 영업이익 20조 전망도",한겨레,https://news.google.com/rss/articles/CBMickFVX3lxTE1sVU93MmU0cGpIaVd5Nnlnc2RmeFNlV2V6UTJzTHdHWW40aWJTMFptNmk3ZlZMUTJWSFV1b3lmVDNDaTFzaDZmallqV1lKMmtialNSLURoN1AtalNqM0dfN0JYRmJ6b0FHVXZSbFRRTWJ4UQ?oc=5
2026.01.07,뜨거운 코스피? ‘반포자’는 웁니다,조선일보,https://news.google.com/rss/articles/CBMigAFBVV95cUxQZENGd2IyZUY2SlFWd3VDSGFFcG1iNmZXd0FBek13Y0FXUEdLTVN2QmRiZnZhUTZzYjAySjU2dWxNYmtqa3c5MjF4YW41eWJpU3NvLU9MVW90VFdLc0d6NU1jT3YzeFdhal9xUlpicTF0U2VJU2NMazVIVnZ0cHdEWtIBlAFBVV95cUxPWnZLTnllV1BNQVpPQnplNTlNc282S3ViUTFsR1lJdGpMYUlYQk8wY3pWRlZLTzlMRW5LUlYwTzR6Ml9md0tJaExPU25wdWlOV2NNUVhWeTExZUxPUG5KYldjRTNoT1RSR1dFZEVoVHRFb0dpWUM2ekxVMDVnY19VU3lWcFctWkdZajlxSDVzSDRPNUZH?oc=5
2026.01.07,"[CES 2026] 화두는 '피지컬 AI'…삼성·LG·현대차, 같은 목표 다른 해법",뉴스워치,https://news.google.com/rss/articles/CBMiakFVX3lxTFAtWldlN2Zaa3RYc04zb0J3OGJ1SW5nVTY3VzEwdlFYNnFKMHFxWE9sRTZqZFNkM1gzQ24xR0JLYnFVOUlmZVJzcFlDVW02UkZkRDFON1RCUk1HOUltVFdBVHhXSnVJYnFmeXc?oc=5
2026.01.07,"[단독] 삼성전자, 4Q 영업익 21조 유력…반도체만 18조",알파경제,https://news.google.com/rss/articles/CBMiXkFVX3lxTE03V1lLSjRReTk0WXp1WjhoT3B3Smx2VV9GVlhYVUlTblV0VmlEYmpROUtoV3dGc3dQdUNMRUNjT3JjNk13VWJTb1pxekxCR3E5TkNxSGppdHhiZTNtZmfSAW5BVV95cUxNaW9kVjREVkw2WlZNcDQtc01KZlBqenRFXzNSTGhXbTJFT0Z4dWVob1FJd0J1YWlrRUJSR2ZrVUZwZGN1ZW1Ebk1NcmpBbWFQOVBnT2k5YXRYeVZrMnVXcWhpZ3pNczZZUzJxbnZZdw?oc=5
2026.01.07,삼성전자·하이닉스 연일 신고가 CES發 미국 기술주 훈풍에 급등,중소기업신문,https://news.google.com/rss/articles/CBMibkFVX3lxTE8yak5ldUJiZUd3dGZWRWJOdEc4TUR1Y0VRRGc3b29xSWdNNkwyNVEwRFl3QVkwanF3RkZTLW1oR1FYR1dQQnYyeHBwS3BQdDNOLWJBSWxqeVJYLWxveTZaQzBUTUdfblpoZHU1U2xn?oc=5
2026.01.07,"하나증권 ""미국 반도체주 급등, SK하이닉스 삼성전자 한미반도체 주목""",비즈니스포스트,https://news.google.com/rss/articles/CBMic0FVX3lxTE4yZjhhalRxR0lOSkk0YlpsU0kyRnBJM1QyTDBxVF9FWlRTVUIxQk5tNGVqMGhRRmtJbVFQY25nd3gybUNFYXFCOW4yMmdlUUxXX2x4TFNJUTJjQWtYRDRuVEVSZzVQYVkzQjVzeGMtTGQ4bVU?oc=5
2026.01.07,AI 열풍 속 반도체 랠리…삼성·SK하이닉스·마이크론 주가 급등,디지털투데이,https://news.google.com/rss/articles/CBMic0FVX3lxTE8yUEQ3S2liT0pBMEhfczY2YzFxY19MME1JdFBnNjhKLTdoY29rSFFHTjY5dWFnWllDNU1XcDhWZUZxUDMtbXFsclJJdUFxS2ZJVmhkV0NRcFpUaG5lRnZWWHBFang2aGNCYmdaclBod2k4c1k?oc=5
2026.01.07,"안호영 의원, “용인 반도체 삼성전자 전북 이전, 지금 전북이 나서야 합니다” 호소",투데이안,https://news.google.com/rss/articles/CBMiakFVX3lxTE4xWW05THJfRzhoRFpyTG5FYUpDNTNELW5acUdPNm1DajJNc19uejRNVnZ1X3l4c0J2bzFVUXo0MDBJc0ZLYXB3SmF3dEhjLTlpUk9OTWV2VGE5VHZfdlFfYUtfUWwxcmQ1WHc?oc=5
2026.01.07,"""삼성전자 이전 주장 너무 나간 것""…정헌율 시장 ""남부권 반도체벨트 우선돼야""",프레시안,https://news.google.com/rss/articles/CBMia0FVX3lxTE80OFIxUjFwS0pOem5uMmtXaUp1MHpfdGVPZ19abFMxbzJpZm9OZ1dnRTl2U1BERWtJWDdQX1RJd1hoOW01NVJ5MWd2RDNzNEdqYmdrd2hKbXVFdFRWQWdYaXUtOGtVVWZ4TVdr?oc=5
2026.01.07,"삼성전자, +3.31% 52주 신고가 - 조선비즈",Chosunbiz,https://news.google.com/rss/articles/CBMigwFBVV95cUxQVnVidkZVbG1hamF3WWNwZ2JfLVpubU50eXZETFFIY29kbUJfaDRTU1lhV3VkTnJTZjRlUU9JR0ZrRDE1cUZ3ZHJDUERhRXZ3YTVxYm9XcjhUV1E3NGRPdFZyZ2xnY0tzc1VNdEdLTWpoS1R5eTZVbDVuOEFOcUFEYTZqONIBlwFBVV95cUxQOEQySXRYZi1QX29QcVlrVU83YVpia2ladkxQMTc4RGQxTlJCd21hTTNjcEQxSnZkczUwT2VqMWdTd2dsdTBiRFdhWE1nQV9KMXRLUS11enotRG10YTFCdEtIb0ZXUXRmOHVIbmZXOW9kUDFHM2xYd2tNYnU0M1hoV0gxQTAweHhoX1ZKdUFkMzNGMVhPNmtV?oc=5
2026.01.07,"“2028년까지 반도체 없다”… 맥쿼리, SK하이닉스 112만원·삼성 24만원 ‘목표주가 상향’",글로벌이코노믹,https://news.google.com/rss/articles/CBMicEFVX3lxTE5fVUJkcmNsa28xdE42S05PY3RQazhQVU4yZmJLTUVUUGZ5ZVRmdmtDc1dIV092eGllUi1EYnZCNEtsLVdtLVhIYVl1Rko1eEtQZGpSWHVuRFVvb3QtV0JvN0JkQzBDNUZ6bG4zaFBqWlg?oc=5
2026.01.07,"[강세 토픽] 종합반도체 테마, SK하이닉스 +4.55%, 삼성전자 +2.74% - 조선비즈",Chosunbiz,https://news.google.com/rss/articles/CBMigwFBVV95cUxNSlV6N2xqLTdObXhES0d6eFdqRkRXa0Jnb1FsWVF1YUwybGMzYzJDVHJLSk05aVBoSGhLUXpGdWpRdG1UZWs3UkpCYkpFYjl0Q0tqeHNJTEVicm50Q3J1eXBDV2tDbm4xQ0M5aWlCNVM3ck52R0tVNUhhVHlWU0RkRnlTb9IBlwFBVV95cUxNOEJfSnZoYVpjNnllVG9pNzkwT1dmLWJxRTBZSk9DdmYtQUJwd09Bd0JybTM2YjdPd0Z5ejlfeklWSDRMMy1VSVRHTl85dWl5UUpFOW1uS2RZUi1jek8zWnZtSUdIUmdob2JOaHdGc1o3STI4SlBkVjlsNzRiSnlGNjZvM1hSX1l1Mzh5ZVVmV05XVGUyYXMw?oc=5
2026.01.07,"[특징주] 한양디지텍, 삼성전자 목표가 대폭 상향…관련 메모리모듈 제조기술 부각에 상승세",이투데이,https://news.google.com/rss/articles/CBMiVEFVX3lxTE0xQ29qcDlJczc1X3ptMmh0NWQtQWRMLTBMd2x2UTNCSlFGbEpWc3Jndk1BcUUtMUVBa09iLUNLeWZkT3pNejduaVZQZEJnTERKcFdOUQ?oc=5
2026.01.07,"[Chip War] 삼성전자, 분기 영업이익 20조 돌파 가시화…연간 실적도 '왕의 귀환'",위키리크스한국,https://news.google.com/rss/articles/CBMib0FVX3lxTE1TbG5EOG9RR1pFRHFQeWZRVE16ZVZUajNVMDNrdkhQcGMzcGlmOFZDMmlMYUxKaU1PUE9Xb1YwSkw5SU1VSUU5My1vQkw3SmhpSUZBYU16MGtxdEp1ZHFCOWZ3UzZXQ3JPb2IyUmdRaw?oc=5
2026.01.08,삼성전자 2025년 4분기 실적 ...사상 첫 ‘분기 영업이익 20조 원’ 돌파,코리아포스트 한글판,https://news.google.com/rss/articles/CBMibkFVX3lxTE5yLXc2TjdiS2U3T3dpV1d2S25tMXdVMWdzOHNXQzFvanNVelY5T3plMDh1b0dEb3Q3UDVKNTUzM3RoSkdiSEtmb29TY2ktMHYzUmV1OVVyWXhjYjNLbUpncEpzb3ZWQ3dUemF0ZTV3?oc=5
2026.01.08,"'왕의 귀환' 삼성전자, D램 1위 탈환 … 메모리 반등 신호탄",뉴데일리 경제,https://news.google.com/rss/articles/CBMie0FVX3lxTE9wdkRoQlZIQzZmbUtvejB0T0FyTTBwWExBelZ0UWE0YWNwQ2xsTFNfNzgweVlHa2ZlZzAxUVE3WmNIZTdFczZFeFJ4M3FGMl9TNnNyb0pOWnBTMmc1eUs5Q0lEUl9nTEItY1BURzk0QUozLTZ1OWdVdUR6aw?oc=5
2026.01.08,"삼성전자, 연간 매출 332조 '사상 최대' 경신...반도체 슈퍼사이클 재현됐다",v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE83d2xaSkJXY3VyVTNSSkdlYlJwLU5CLUlReVB6Q1VxWmFFTlZNV0xfOVEwNUJCdy03S0owU05HNW5BdmllTHBmTlVSTzBxN00?oc=5
2026.01.08,"""표 된다고 부침개처럼 뒤집나""…용인 반도체 이전론에 '혼란'",중앙일보,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5jcWM4NUhVb045VkNwMm5BUzh4NHZnc2tYSWVLRGh2YkNzMEVOUFNVelZBRkZ0R3Jlc2pCVGtPZTI2WS10UVl1WU85WEdEWkxGN1dPWGpn?oc=5
2026.01.08,"삼성전자, 韓 기업 최초 '분기 영업익 20조' 역사 썼다(종합2보)",연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5kd1ZTUFBrTkJaeGppS1d2N1JDTkFsQ2ZlbmRWUVd2di1kNkV2Q0pNQkZnOFdWTU5GNVUwWC1iSzVCQ0NVcTU2bXdiak5MR081dXdvMklpYi04YjDSAWBBVV95cUxOOXl4c0p6b1hlZEx1cS1aWVJEaWxfbWM3eWpyT1BleDVWNkE5MWwzRHBDaklSNTJYS3ltc1Z3UU4xZHVfdXR0cU1FVy01WXQwdWowSXNKRE1zd2N1QU5aakc?oc=5
2026.01.08,삼성전자가 소환한 '이익 20조'의 세 가지 의미,뉴스웨이,https://news.google.com/rss/articles/CBMiakFVX3lxTFBqZXAxbzBoR2xzZlQtSF9OVEVYUFh4LVBfaXdFeEcwM1A2dUtDQ1RCcUdqM3ZsV1FfQ2NGOGNyRkx3bGdDdzhwaVNVOXZUSVBybTM2Skx1b3pTdVllWUh6NzJ4SFU4RGNFVlE?oc=5
2026.01.08,반도체 회복에 삼성전자 ‘어닝 서프라이즈’…영업이익 3배 급증,BBS불교방송,https://news.google.com/rss/articles/CBMia0FVX3lxTE9XWS1iNGkwWWlFQXl2Rk4yZEwtcWppellwc09pTDZTSC00SGlPeWViUHYxbW11RGJpYVpFNXJaLWxxVzM1RDJoSmJ6ZV9EMVktLUlaWF9jQlM2YTk5b1JtQ2lpcVJ6M3hYX284?oc=5
2026.01.08,"""용인 삼성전자, 전북으로 이전 해야""",v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE12c3dpWFVuUWx1RndpSGxBMUxfcDBPRFJFMm1tTnhSZFM1dWh3TENCRjItcUJUMWoyckxMNzNfeXYxMFZjcVZiWXU4bThZb00?oc=5
2026.01.08,"'반도체 투톱' 큰손…삼성전자는 동학개미, SK하이닉스는 외인이 올렸다",뉴스1,https://news.google.com/rss/articles/CBMiX0FVX3lxTE9qWHlLUVdqbTFBT0lZaENFOVpBdEpGcW1NaUJONkdsOWQycFk5WGNMbjd2MEtBTlpPRXNtT3JHNUk2X1B4MHVpU1dYdzA4R3lISmUyY0EyY3dmRzdrZFpr?oc=5
2026.01.08,"삼성전자, 2025년 매출 332조원 돌파…""上 반도체 부진 下 모두 만회""",ebn.co.kr,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1hOEh5ang5alY4VXVnTTNpVGhiTE5OR0xKVWdpTWp3MERDT2p5T0xkMFVFNHpNdnhRdGwzejIycmtjSHRHRTVzS3VTTnJ5ZzBLYUxmRkhFc01kZEp5U2tiMGNsblJyTU13?oc=5
2026.01.08,[단독] 용인 삼성 반도체 산단에 '문화재 변수'…시굴조사 착수,SBS Biz,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9vdUphUG9fcVVPM0R1eENLVzNRNlFuQm1KeDQ1U2c0SDlsZ1lQQU14WnFKZmNIRW1CcjhYZUNpbDQ1M1pLNTlNcWhMUTFDT3FJcnEw?oc=5
2026.01.08,삼성전자 메모리 초강세에 작년 매출 332.8조 '역대 최대' 경신(종합),연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1HdS0yZmR3Mnlrb1JvNTJUUi1PMHBTbW9HYTh4b1JpczBqRmpaMm9MbDFvbnhodm50N0xNbFhucVV2WENhaU5vb0JwQmZwbV9lam5Va3JwSkZUb1XSAWBBVV95cUxNa2JtMGowMW5TVGdLa3pmc0kzRlc4YjFFczhjQ0Y2ZExaOXJuRVMxTGRtd1ZBVnFRMTVWdFZZOF95SjV5SmRCTGRnb244bWdzM2dCWXRRd1BmdEE3bTc5djA?oc=5
2026.01.08,"돌아온 ‘반도체 제국’…삼성전자, 올해 영업이익 ‘100조원’ 돌파 정조준",이투데이,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5hVS1mdFJFN3JVc180MEIweXF2QmdfckRqRnd4Zm1UM1h6Tkw4WDNKMW9saGc4emYwS3hPZEJGVlFGWjJ0c0VSSXE1S1BaWGZyLWhHQw?oc=5
2026.01.08,“반도체가 다시 끌어올렸다”…삼성전자 4분기 영업이익 208% 급등,Joseilbo.com,https://news.google.com/rss/articles/CBMiX0FVX3lxTE95Y0J5TThmREU3Sk8ybkszdjhGZDF1M0JENmdteHZoRE5JNksxT0hwNUFCTFpCc04tT09nbFJEcmRkWkZSYkZOQjhTN0g4NktrbkJEb2d5cnJPMUVjTzVz?oc=5
2026.01.08,[삼성전자 실적 신기원] 반도체 정말로 돌아왔다… 올해 영업이익 150조원 가능성도,아주경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5jalA4QzljMzBPbjRwOXRQbHpDZm9CMk9oUXBOQlcyTGlJMTR3SFp5R1BJZm9BcDA5QzRzSWNua1dxcHVqZkFhdzUzRGpfUkhBdFlXa1dxMF9SQdIBWEFVX3lxTFBacjBocV9EWVNCM3h3OEl6N212cTBmdmVuN2ktRkpJakRxNG5FZS04SlRKa3poODlpNnRlVmhQXzZzUUpXX1NUQ3ZnRUpVNkQzZFdvQnJpblQ?oc=5
2026.01.08,삼성전자 '반도체의 귀환'... 영업익 20兆 시대 견인,v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTFA5UTRQV2h0d1h5cm5hc3UtVzh1aWpQSjJ4VEhSRUFIejVzN0ROQjkzYVMtWmhnVWxDVmVRWmZqRGtUVktNUGc?oc=5
2026.01.08,“다시 찾은 메모리 왕좌”…범용 D램이 끌고 HBM이 밀었다 [삼성전자 분기 영업익 첫 20조],헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBoTVp1WDNSeWd5MVBRQWNONlFabFU3V0xqN3NGRG16N3pZYzk1aHFCNjJrdEk5N3dMenNrcUdQSTJRQnhZS1FfdmtEUmVCMEJGNXFRbDV3?oc=5
2026.01.08,"삼성 분기 영업익 20兆, 올해 연간 120兆 노린다",한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE8tLWhGN0pSbnJEUUFtRlVRVGgyQU0zLXJLWkdvLWQ2Q081Rlc3ZWZhZ0I0NHAya2RGemhpQnVUNHpEMGxIQ3l6VHhpZC1UUDJzYUkwUmRhbHh5Z9IBVEFVX3lxTFAzOXZucXViR0lhU0owV0Q0NG96a1FsdklLN1VMcG1DMHFBN3l6cHBXWlc3d09wY0Z2QXp3WXFqYmFFTjRwYjhmSTRibkFnc09oSHZCNw?oc=5
2026.01.08,"삼성전자, 사상 첫 분기 영업이익 20조···스마트폰은 여전히 숙제 (종합)",서울파이낸스,https://news.google.com/rss/articles/CBMiakFVX3lxTE0wZVB5a1dnVGlkSldXN1VFbDFweUJWeldkTTYxamRCWllGVGlYa2lMWTk4UmtDcDAzTk44dDEtbFVLUGl6MmlTM0lwWG4yeWxldkw5ak1XNzZTMXFBemlWd3BuOWFzUWFNUHc?oc=5
2026.01.08,"삼성전자, 분기 영업익 20조 '사상 최대'…비결은?",뉴시스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5IWjJ2TTYxVW1TRTFEbzdTTVl1MjBVYTBTc2dRNjR1NzZPYVpHQmEzY0lpeWV5aWx2LTNyeWxJOXN1dUxRMzJPdU1MMEVTV05YNnBOSmkxWDhCX2VFRFl1WdIBeEFVX3lxTE5sbzNwTGFDX1RmTUtUU2dzaEJNaGdSeGFtenFmZUZ2VjFnWmJrU2hhZnRrZU10NXNETjhvNm1nWkJfdk9zMWVqazI5QlB0TnlIWUJ6OEl2MGFxUHpya3VBSXdOR20tdVJXeENGa2h1Mmppb2dpdThwWg?oc=5
2026.01.08,"TSMC 美 반도체 원가 ‘대만의 3배’…삼성전자, 첨단 파운드리 8% 차지 전망",PRESS9,https://news.google.com/rss/articles/CBMiZEFVX3lxTFB5Y2FKX2RkSXBhX2I1QWVaZFNoWV9Dc1Nuc1JmWW5HTVNUdHkzMHVBR25hTjBVV3VDNmUxb014Unh3ckc5R0lueUphelZBd1RMT01qbFVyc2VMaFVoT3lWcWV1Sl8?oc=5
2026.01.08,"삼성전자, 韓기업 최초 ‘분기 영업이익 20조’…年매출도 330조 첫 돌파",동아일보,https://news.google.com/rss/articles/CBMidkFVX3lxTE5xa1htLVFXUHhQdjB0TlE5NU5paTEwc2pLWVlIaWZhZkVNclZJeUVKQjdNT2pVcDN0UUZBeFF3MGtDRFlfeTNOdEZqZVYzckh5THVpVUx4bzdMRy1lX1huUUhUVHV4U0dpRXRVU25TQUttcW51X0HSAWZBVV95cUxNQWtYQ3dPLVlFa2xGb2NYZVJGcnhudmZfVDVNNDRqTm90YTJkMXpvTFFUMm9hMDdKLUl5b1ViWWM5cXpVcmk4NnJia1hQUGtHRzRqdnBBdkFRSDFXeEFIN2VSc1pvOUE?oc=5
2026.01.08,"삼성, 분기 영업익 첫 '20조' 달성…메모리 반도체 '왕의 귀환'",MTN 머니투데이방송,https://news.google.com/rss/articles/CBMiZEFVX3lxTE52ajZvMHM0ZlR6S3BmenlVOTNGNm5TMUl5ZHNLRXBLSWo5b1F0X2UzQ0JhODB4ME9JQkFwdm9XRGZvUldJNHZURXdBb19VN1hNTjBENGhBU3JJV0RjM2Y2aVNEaVQ?oc=5
2026.01.08,삼성전자 ‘최대실적’에도…모바일·가전 ‘부담’,뉴스토마토,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBQRGgyT3Nfc1VSX2MzLU1QSmxOZUs1UFNIVVFhZEQtVU10T3EwcE02enN3ZlRaaUw1ajBxSlRERjc3a2VLa0xpVXdRVHhDYkFiTVlYNWlXbzNuOGhCOTJWYg?oc=5
2026.01.08,"삼성전자, 연 매출 332조원 사상 최대… 반도체 수익성 회복에 ‘영업익 100조’ 가시권",서울신문,https://news.google.com/rss/articles/CBMie0FVX3lxTE5ZWFRMczVnRnU2b3hrSWUtS1MzUnlNY2VrUlFXVEdNNG55RThLMTZ1MGtvRmtMcTh0TGJHS2lGd1kwckEwTGN3dkFmeTVkcTliZlJoTEoxODJRQkFJa2E3QnVfdm85UE9hZE83TldBZ1pZVnQtMkwtZGpIdw?oc=5
2026.01.08,"삼성전자, AI 반도체 부족으로 4분기 이익 200% 이상 급증 전망",Investing.com 한국어,https://news.google.com/rss/articles/CBMicEFVX3lxTFBpRmN1ZDd6ektoa2h0Mnp5ZHdTZTlTWUlKRDJxNnplY2dhZ1JYVml1Y0N1c3pHbURLSnJaelNZM0hDeVJqT3lCc1JnMExuRldiUmNDOVRwNjFMc1FnNFIyc3Bna0gzVm10RXd2Nkpmb2U?oc=5
2026.01.08,"“HBM4 주도권 잡는다”…삼성전자, ‘영업익 100조 시대’ 연다",CEO스코어데일리,https://news.google.com/rss/articles/CBMia0FVX3lxTE8wRm8zamluQTFHVmM0QmRCQllnQnctbGsxS2JTd1FTLXFWeWprVFFVQ1Z0UndpUkJvalpTRW03VjB5Q1FIaUxhUUVqWXRLVEZEU3VFZ2E5aVlhZVhDR2IyakxPVlZKVzMwVlA0?oc=5
2026.01.08,"""삼성이 돌아왔다""…삼성전자, 1년 만에 글로벌 D램 1위 탈환",ebn.co.kr,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1LMlVoMHpxT0lpNUtOci00TEEtRjFWcFBjcUp2MGgxWkNVQmhsQVc3clNrTEJtaFNxWk5kaC1XSE1wZERPNkozR2JuQ0l6OC01aVdkN1o5cW04ODl1azM5aUJOUDd6cnI3?oc=5
